-0.03, 100.48, 796.78, 147.50, 4.36, 0.07, 0.02, 0.01, 0.07, 0.02, 0.01, 79.62, 14.73, 0.49, 0.00, 
-0.03, 100.47, 796.00, 146.95, 4.36, 0.06, 0.01, 0.01, 0.06, 0.01, 0.01, 79.62, 14.71, 0.48, 0.00, 
-0.03, 100.46, 796.17, 146.92, 4.68, 0.07, 0.02, 0.01, 0.07, 0.02, 0.01, 79.63, 14.70, 0.48, 0.00, 
-0.03, 100.45, 796.35, 146.86, 4.79, 0.07, 0.02, 0.01, 0.07, 0.02, 0.01, 79.63, 14.69, 0.48, 0.00, 
-0.03, 100.45, 796.43, 147.18, 4.88, 0.06, 0.01, 0.02, 0.06, 0.01, 0.02, 79.63, 14.69, 0.49, 0.00, 
-0.03, 100.44, 796.70, 146.51, 4.74, 0.07, 0.01, 0.01, 0.07, 0.01, 0.01, 79.63, 14.67, 0.49, 0.00, 
-0.03, 100.45, 796.52, 147.12, 4.65, 0.06, 0.02, 0.01, 0.06, 0.02, 0.01, 79.63, 14.68, 0.49, 0.00, 
-0.03, 100.44, 796.55, 146.65, 4.21, 0.07, 0.01, 0.01, 0.07, 0.01, 0.01, 79.64, 14.67, 0.49, 0.00, 
-0.03, 100.44, 796.76, 146.80, 4.65, 0.06, 0.02, 0.01, 0.06, 0.02, 0.01, 79.64, 14.67, 0.49, 0.00, 
-0.03, 100.44, 795.91, 146.92, 5.06, 0.07, 0.01, 0.01, 0.07, 0.01, 0.01, 79.64, 14.67, 0.49, 0.00, 
-0.03, 100.46, 796.84, 147.35, 3.95, 0.07, 0.02, 0.02, 0.07, 0.02, 0.02, 79.64, 14.70, 0.48, 0.00, 
-0.03, 100.46, 796.20, 147.30, 4.50, 0.07, 0.02, 0.01, 0.07, 0.02, 0.01, 79.64, 14.71, 0.48, 0.00, 
-0.03, 100.47, 796.58, 147.38, 3.77, 0.06, 0.02, 0.01, 0.06, 0.02, 0.01, 79.64, 14.72, 0.47, 0.00, 
-0.03, 100.47, 796.55, 147.35, 4.21, 0.06, 0.01, 0.01, 0.06, 0.01, 0.01, 79.64, 14.72, 0.47, 0.00, 
-0.03, 100.48, 796.87, 147.59, 4.71, 0.07, 0.02, 0.01, 0.07, 0.02, 0.01, 79.64, 14.73, 0.47, 0.00, 
-0.03, 100.47, 796.26, 147.09, 3.92, 0.06, 0.02, 0.01, 0.06, 0.02, 0.01, 79.64, 14.72, 0.46, 0.00, 
-0.03, 100.46, 796.40, 146.95, 4.24, 0.07, 0.02, 0.01, 0.07, 0.02, 0.01, 79.64, 14.70, 0.47, 0.00, 
-0.03, 100.46, 796.29, 147.18, 3.80, 0.07, 0.01, 0.01, 0.07, 0.01, 0.01, 79.64, 14.71, 0.46, 0.00, 
-0.03, 100.47, 796.52, 147.56, 4.06, 0.06, 0.02, 0.01, 0.06, 0.02, 0.01, 79.64, 14.72, 0.45, 0.00, 
-0.03, 100.47, 795.91, 147.30, 4.41, 0.07, 0.02, 0.01, 0.07, 0.02, 0.01, 79.64, 14.72, 0.45, 0.00, 
-0.03, 100.45, 796.11, 146.59, 4.71, 0.06, 0.01, 0.01, 0.06, 0.01, 0.01, 79.64, 14.69, 0.46, 0.00, 
